"ID";"Down";"ToGo";"Spot";"Text";"Quarter";"GameID";"PlayNum";"PlayID";"HasBall";"Type";"active";"Clock"
"10934";"1";"10";"V25";"1st & 10 at CU25: D. WATSON rush for no gain to the CU25 (Davis, P.).";"1";"5996";"6";"1,1,6";"V";"R";"ACTIVE";
"10935";"2";"10";"V25";"2nd & 10 at CU25: D. WATSON pass incomplete to V. BEASLEY.";"1";"5996";"7";"1,2,7";"V";"P";"ACTIVE";
"10936";"3";"10";"V25";"3rd & 10 at CU25: D. WATSON pass complete to GALLMAN for no gain to the CU25 (Golden, J.).";"1";"5996";"8";"1,3,8";"V";"P";"ACTIVE";
"10937";"4";"10";"V25";"4th & 10 at CU25: PINION punt 37 yards to the GT38, Golden, J. return -2 yards to the GT36 (BOULWARE).";"1";"5996";"9";"1,4,9";"V";"U";"ACTIVE";
"10938";"1";"10";"H36";"1st & 10 at GT36: GEORGIA TECH drive start at 13:42.";"1";"5996";"10";"2,1,10";"H";;"ACTIVE";
"10939";"1";"10";"H36";"1st & 10 at GT36: Days, S. rush for no gain to the GT36 (GOODSON;JARRETT).";"1";"5996";"11";"2,2,11";"H";"R";"ACTIVE";
"10940";"2";"10";"H36";"2nd & 10 at GT36: Thomas, J. pass incomplete to Smelter, D. (ALEXANDER).";"1";"5996";"12";"2,3,12";"H";"P";"ACTIVE";
"10941";"3";"10";"H36";"3rd & 10 at GT36: Thomas, J. pass complete to Smelter, D. for 19 yards to the CU45, 1ST DOWN GT (ALEXANDER).";"1";"5996";"13";"2,4,13";"H";"P";"ACTIVE";
"10942";"1";"10";"V45";"1st & 10 at CU45: Hill, D. rush for 6 yards to the CU39 (KEARSE).";"1";"5996";"14";"2,5,14";"H";"R";"ACTIVE";
"10943";"2";"4";"V39";"2nd & 4 at CU39: Days, S. rush for no gain to the CU39 (D. WILLIAMS).";"1";"5996";"15";"2,6,15";"H";"R";"ACTIVE";
"10944";"3";"4";"V39";"3rd & 4 at CU39: Zenon, T. rush for loss of 10 yards to the CU49, fumble by Zenon, T. recovered by CU GOODSON at CU49.";"1";"5996";"16";"2,7,16";"H";"R";"ACTIVE";
"10945";"1";"10";"V49";"1st & 10 at CU49: CLEMSON drive start at 11:03.";"1";"5996";"17";"3,1,17";"V";;"ACTIVE";
"10946";"1";"10";"V49";"1st & 10 at CU49: D. WATSON rush for 4 yards to the GT47 (Nealy, Q.).";"1";"5996";"18";"3,2,18";"V";"R";"ACTIVE";
"10947";"2";"6";"H47";"2nd & 6 at GT47: D. WATSON rush for 8 yards to the GT39, 1ST DOWN CU (Golden, J.;Gamble, P.).";"1";"5996";"19";"3,3,19";"V";"R";"ACTIVE";
"10948";"1";"10";"H39";"1st & 10 at GT39: GALLMAN rush for 1 yard to the GT38 (Davis, P.;Nealy, Q.).";"1";"5996";"20";"3,4,20";"V";"R";"ACTIVE";
"10949";"2";"9";"H38";"2nd & 9 at GT38: D. WATSON pass complete to GALLMAN for 6 yards to the GT32 (Davis, P.).";"1";"5996";"21";"3,5,21";"V";"P";"INACTIVE";"11:03"
"10950";"2";"9";"H38";"2nd & 9 at GT38: D. WATSON pass complete to GALLMAN for 6 yards to the GT32 (Davis, P.).";"1";"5996";"21";"3,5,21";"V";"P";"ACTIVE";
"10951";"3";"3";"H32";"3rd & 3 at GT32: D. WATSON pass complete to HUMPHRIES for 6 yards to the GT26, 1ST DOWN CU (White, D.).";"1";"5996";"22";"3,6,22";"V";"P";"ACTIVE";
"10952";"1";"10";"H26";"1st & 10 at GT26: D. WATSON pass complete to GALLMAN for 4 yards to the GT22.";"1";"5996";"23";"3,7,23";"V";"P";"ACTIVE";
"10953";"2";"6";"H22";"2nd & 6 at GT22: D. WATSON rush for 12 yards to the GT10, 1ST DOWN CU (Johnson, I.).";"1";"5996";"24";"3,8,24";"V";"R";"ACTIVE";
"10954";"1";"0";"H10";"1st & GOAL at GT10: D. WATSON pass incomplete to STEWARD.";"1";"5996";"25";"3,9,25";"V";"P";"ACTIVE";
"10955";"2";"0";"H10";"2nd & GOAL at GT10: D. WATSON rush for 4 yards to the GT6 (Gotsis, A.).";"1";"5996";"26";"3,10,26";"V";"R";"ACTIVE";
"10956";"3";"0";"H06";"3rd & GOAL at GT06: GALLMAN rush for loss of 4 yards to the GT10 (Smith, D.).";"1";"5996";"27";"3,11,27";"V";"R";"ACTIVE";
"10957";"4";"0";"H10";"4th & GOAL at GT10: LAKIP field goal attempt from 27 GOOD, clock 06:30.";"1";"5996";"28";"3,12,28";"V";"F";"ACTIVE";
"10958";"1";"0";"V35";"1st & GOAL at CU35: PINION kickoff 65 yards to the GT0, Golden, J. return 16 yards to the GT16 (BOULWARE).";"1";"5996";"29";"3,13,29";"V";"K";"ACTIVE";
"10959";"1";"10";"H16";"1st & 10 at GT16: GEORGIA TECH drive start at 06:24.";"1";"5996";"30";"4,1,30";"H";;"ACTIVE";
"10960";"1";"10";"H16";"1st & 10 at GT16: Thomas, J. sacked for loss of 1 yard to the GT15 (STEWARD).";"1";"5996";"31";"4,2,31";"H";"P";"ACTIVE";
"10961";"2";"11";"H15";"2nd & 11 at GT15: Thomas, J. rush for 1 yard to the GT16 (JARRETT).";"1";"5996";"32";"4,3,32";"H";"R";"ACTIVE";
"10962";"3";"10";"H16";"3rd & 10 at GT16: Thomas, J. pass complete to Waller, D. for loss of 5 yards to the GT11 (PETERS).";"1";"5996";"33";"4,4,33";"H";"P";"ACTIVE";
"10963";"4";"15";"H11";"4th & 15 at GT11: Rodwell, R. punt 45 yards to the CU44, HUMPHRIES return 6 yards to the 50 yardline (Freeman, K.).";"1";"5996";"34";"4,5,34";"H";"U";"ACTIVE";
"10964";"1";"10";"V50";"1st & 10 at CU50: CLEMSON drive start at 04:12.";"1";"5996";"35";"5,1,35";"V";;"ACTIVE";
"10965";"1";"10";"V50";"1st & 10 at CU50: GALLMAN rush for 9 yards to the GT41 (Nealy, Q.).";"1";"5996";"36";"5,2,36";"V";"R";"ACTIVE";
"10966";"2";"1";"H41";"2nd & 1 at GT41: D. WATSON pass complete to PEAKE for 11 yards to the GT30, 1ST DOWN CU.";"1";"5996";"37";"5,3,37";"V";"P";"ACTIVE";
"10967";"1";"10";"H30";"1st & 10 at GT30: GALLMAN rush for 4 yards to the GT26 (Chungong, R.).";"1";"5996";"38";"5,4,38";"V";"R";"ACTIVE";
"10968";"2";"6";"H26";"2nd & 6 at GT26: D. WATSON rush for 5 yards to the GT21 (Johnson, I.).";"1";"5996";"39";"5,5,39";"V";"R";"ACTIVE";
"10969";"3";"1";"H21";"3rd & 1 at GT21: D. WATSON rush for 7 yards to the GT14, 1ST DOWN CU (Johnson, I.).";"1";"5996";"40";"5,6,40";"V";"R";"ACTIVE";
"10970";"1";"10";"H14";"1st & 10 at GT14: STOUDT rush for 5 yards to the GT9 (Gotsis, A.;Golden, J.).";"1";"5996";"42";"5,7,42";"V";"R";"ACTIVE";
"10971";"2";"5";"H09";"2nd & 5 at GT09: STOUDT rush for 1 yard to the GT8 (Chungong, R.).";"1";"5996";"43";"5,8,43";"V";"R";"ACTIVE";
"10972";"3";"4";"H08";"3rd & 4 at GT08: STOUDT pass intercepted by Golden, J. at the GT15, Golden, J. return 85 yards to the CU0, TOUCHDOWN, clock 00:22.";"1";"5996";"44";"5,9,44";"V";"P";"ACTIVE";
"10973";"1";"0";"V03";"1st & GOAL at CU03: Rodwell, R. rush attempt failed (fumbled).";"1";"5996";"45";"6,1,45";"H";"X";"ACTIVE";
"10974";"1";"0";"H35";"1st & GOAL at GT35: Butker, H. kickoff 65 yards to the CU0, touchback.";"1";"5996";"46";"6,2,46";"H";"K";"ACTIVE";
"10975";"1";"10";"V25";"1st & 10 at CU25: CLEMSON drive start at 00:22.";"1";"5996";"47";"7,1,47";"V";;"ACTIVE";
"10976";"1";"10";"V25";"1st & 10 at CU25: GALLMAN rush for 7 yards to the CU32 (Davis, P.;Simmons, A.).";"1";"5996";"48";"7,2,48";"V";"R";"ACTIVE";
"10977";"2";"3";"V32";"2nd & 3 at CU32: Start of 2nd quarter, clock 15:00.";"2";"5996";"49";"7,3,49";"V";"#";"ACTIVE";
"10978";"2";"3";"V32";"2nd & 3 at CU32: GALLMAN rush for 9 yards to the CU41, 1ST DOWN CU (Davis, P.).";"2";"5996";"50";"7,4,50";"V";"R";"ACTIVE";
"10979";"1";"10";"V41";"1st & 10 at CU41: DAVIDSON rush for 3 yards to the CU44 (Simmons, A.).";"2";"5996";"51";"7,5,51";"V";"R";"ACTIVE";
"10980";"2";"7";"V44";"2nd & 7 at CU44: DAVIDSON rush for loss of 4 yards to the CU40 (Simmons, A.;Davis, P.).";"2";"5996";"52";"7,6,52";"V";"R";"ACTIVE";
"10981";"3";"11";"V40";"3rd & 11 at CU40: Timeout Clemson, clock 13:29.";"2";"5996";"53";"7,7,53";"V";"#";"ACTIVE";
"10982";"3";"11";"V40";"3rd & 11 at CU40: STOUDT pass incomplete to STEWARD.";"2";"5996";"54";"7,8,54";"V";"P";"ACTIVE";
"10983";"4";"11";"V40";"4th & 11 at CU40: PINION punt 38 yards to the GT22, fair catch by Golden, J..";"2";"5996";"55";"7,9,55";"V";"U";"ACTIVE";
"10984";"1";"10";"H22";"1st & 10 at GT22: GEORGIA TECH drive start at 13:13.";"2";"5996";"56";"8,1,56";"H";;"ACTIVE";
"10985";"1";"10";"H22";"1st & 10 at GT22: Days, S. rush for 4 yards to the GT26 (GOODSON).";"2";"5996";"57";"8,2,57";"H";"R";"ACTIVE";
"10986";"2";"6";"H26";"2nd & 6 at GT26: Zenon, T. rush for 7 yards to the GT33, 1ST DOWN GT (GOODSON).";"2";"5996";"58";"8,3,58";"H";"R";"ACTIVE";
"10987";"1";"10";"H33";"1st & 10 at GT33: Days, S. rush for 5 yards to the GT38 (GOODSON).";"2";"5996";"59";"8,4,59";"H";"R";"ACTIVE";
"10988";"2";"5";"H38";"2nd & 5 at GT38: Snoddy, B. rush for 46 yards to the CU16, 1ST DOWN GT.";"2";"5996";"60";"8,5,60";"H";"R";"ACTIVE";
"10989";"1";"10";"V16";"1st & 10 at CU16: Days, S. rush for 6 yards to the CU10 (ANTHONY).";"2";"5996";"61";"8,6,61";"H";"R";"ACTIVE";
"10990";"2";"4";"V10";"2nd & 4 at CU10: Days, S. rush for 1 yard to the CU9 (J. WATSON).";"2";"5996";"62";"8,7,62";"H";"R";"ACTIVE";
"10991";"3";"3";"V09";"3rd & 3 at CU09: Days, S. rush for 1 yard to the CU8 (J. WATSON;JARRETT).";"2";"5996";"63";"8,8,63";"H";"R";"ACTIVE";
"10992";"4";"2";"V08";"4th & 2 at CU08: Butker, H. field goal attempt from 25 GOOD, clock 09:07.";"2";"5996";"64";"8,9,64";"H";"F";"ACTIVE";
"10993";"1";"0";"H35";"1st & GOAL at GT35: Butker, H. kickoff 65 yards to the CU0, GREEN return 25 yards to the CU25 (Austin, Law.).";"2";"5996";"65";"8,10,65";"H";"K";"ACTIVE";
"10994";"1";"10";"V25";"1st & 10 at CU25: CLEMSON drive start at 09:01.";"2";"5996";"66";"9,1,66";"V";;"ACTIVE";
"10995";"1";"10";"V25";"1st & 10 at CU25: STOUDT pass complete to SCOTT for 4 yards to the CU29 (Nealy, Q.;Golden, J.).";"2";"5996";"67";"9,2,67";"V";"P";"ACTIVE";
"10996";"2";"6";"V29";"2nd & 6 at CU29: GALLMAN rush for 2 yards to the CU31 (Gamble, P.).";"2";"5996";"68";"9,3,68";"V";"R";"ACTIVE";
"10997";"3";"4";"V31";"3rd & 4 at CU31: STOUDT pass incomplete to M. WILLIAMS (Milton, C.).";"2";"5996";"69";"9,4,69";"V";"P";"ACTIVE";
"10998";"4";"4";"V31";"4th & 4 at CU31: PINION punt 44 yards to the GT25, fair catch by Golden, J..";"2";"5996";"70";"9,5,70";"V";"U";"ACTIVE";
"10999";"1";"10";"H25";"1st & 10 at GT25: GEORGIA TECH drive start at 07:45.";"2";"5996";"71";"10,1,71";"H";;"ACTIVE";
"11000";"1";"10";"H25";"1st & 10 at GT25: Thomas, J. rush for loss of 2 yards to the GT23 (GOODSON).";"2";"5996";"72";"10,2,72";"H";"R";"ACTIVE";
"11001";"2";"12";"H23";"2nd & 12 at GT23: Thomas, J. pass complete to Zenon, T. for 15 yards to the GT38, 1ST DOWN GT (LAWSON).";"2";"5996";"73";"10,3,73";"H";"P";"ACTIVE";
"11002";"1";"10";"H38";"1st & 10 at GT38: Snoddy, B. rush for 5 yards to the GT43 (ANTHONY).";"2";"5996";"74";"10,4,74";"H";"R";"ACTIVE";
"11003";"2";"5";"H43";"2nd & 5 at GT43: Andrews, D. rush for 4 yards to the GT47 (ANTHONY).";"2";"5996";"75";"10,5,75";"H";"R";"ACTIVE";
"11004";"3";"1";"H47";"3rd & 1 at GT47: Thomas, J. rush for 3 yards to the 50 yardline, 1ST DOWN GT (O'DANIEL).";"2";"5996";"76";"10,6,76";"H";"R";"ACTIVE";
"11005";"1";"10";"H50";"1st & 10 at GT50: Zenon, T. rush for loss of 3 yards to the GT47.";"2";"5996";"77";"10,7,77";"H";"R";"ACTIVE";
"11006";"2";"13";"H47";"2nd & 13 at GT47: Zenon, T. rush for 4 yards to the CU49 (LAWSON).";"2";"5996";"78";"10,8,78";"H";"R";"ACTIVE";
"11007";"3";"9";"V49";"3rd & 9 at CU49: Thomas, J. pass complete to Waller, D. for 15 yards to the CU34, 1ST DOWN GT.";"2";"5996";"79";"10,9,79";"H";"P";"ACTIVE";
"11008";"1";"10";"V34";"1st & 10 at CU34: Days, S. rush for 3 yards to the CU31 (O'DANIEL).";"2";"5996";"80";"10,10,80";"H";"R";"ACTIVE";
"11009";"2";"7";"V31";"2nd & 7 at CU31: Thomas, J. pass incomplete to Smelter, D..";"2";"5996";"81";"10,11,81";"H";"P";"ACTIVE";
"11010";"3";"7";"V31";"3rd & 7 at CU31: Thomas, J. pass incomplete to Smelter, D..";"2";"5996";"82";"10,12,82";"H";"P";"ACTIVE";
"11011";"4";"7";"V31";"4th & 7 at CU31: Butker, H. field goal attempt from 48 MISSED - short, spot at CU31, clock 02:28.";"2";"5996";"83";"10,13,83";"H";"F";"ACTIVE";
"11012";"1";"10";"V31";"1st & 10 at CU31: CLEMSON drive start at 02:28.";"2";"5996";"84";"11,1,84";"V";;"ACTIVE";
"11013";"1";"10";"V31";"1st & 10 at CU31: GALLMAN rush for 2 yards to the CU33 (Gamble, P.).";"2";"5996";"85";"11,2,85";"V";"R";"ACTIVE";
"11014";"2";"8";"V33";"2nd & 8 at CU33: STOUDT pass incomplete.";"2";"5996";"86";"11,3,86";"V";"P";"ACTIVE";
"11015";"3";"8";"V33";"3rd & 8 at CU33: STOUDT rush for 5 yards to the CU38 (Davis, P.;Smith, D.).";"2";"5996";"87";"11,4,87";"V";"R";"ACTIVE";
"11016";"4";"3";"V38";"4th & 3 at CU38: Timeout Georgia Tech, clock 01:43.";"2";"5996";"88";"11,5,88";"V";"#";"ACTIVE";
"11017";"4";"3";"V38";"4th & 3 at CU38: PINION punt 41 yards to the GT21, Golden, J. return 10 yards to the GT31 (TANKERSLEY).";"2";"5996";"89";"11,6,89";"V";"U";"ACTIVE";
"11018";"1";"10";"H31";"1st & 10 at GT31: GEORGIA TECH drive start at 01:30.";"2";"5996";"90";"12,1,90";"H";;"ACTIVE";
"11019";"1";"10";"H31";"1st & 10 at GT31: Thomas, J. sacked for loss of 10 yards to the GT21 (O'DANIEL).";"2";"5996";"91";"12,2,91";"H";"P";"ACTIVE";
"11020";"2";"20";"H21";"2nd & 20 at GT21: Thomas, J. rush for loss of 3 yards to the GT18 (LAWSON).";"2";"5996";"92";"12,3,92";"H";"R";"ACTIVE";
"11021";"3";"23";"H18";"3rd & 23 at GT18: Timeout Georgia Tech, clock 00:06.";"2";"5996";"93";"12,4,93";"H";"#";"ACTIVE";
"11022";"3";"23";"H18";"3rd & 23 at GT18: Days, S. rush for 9 yards to the GT27 (JARRETT).";"2";"5996";"94";"12,5,94";"H";"R";"ACTIVE";
"11023";"4";"14";"H27";"4th & 14 at GT27: Timeout Clemson, clock 00:01.";"2";"5996";"95";"12,6,95";"H";"#";"ACTIVE";
"11024";"4";"14";"H27";"4th & 14 at GT27: TEAM rush for loss of 3 yards to the GT24.";"2";"5996";"96";"12,7,96";"H";"R";"ACTIVE";
"11025";"1";"10";"H24";"1st & 10 at GT24: CLEMSON drive start at 00:00.";"2";"5996";"97";"13,1,97";"V";;"ACTIVE";
"11026";"1";"10";"H24";"1st & 10 at GT24: End of half, clock 00:00.";"2";"5996";"98";"13,2,98";"V";"#";"ACTIVE";
"11027";"1";"10";"H24";"1st & 10 at GT24: Start of 3rd quarter, clock 15:00, CU ball on CU35.";"3";"5996";"99";"13,3,99";"V";"#";"ACTIVE";
"11028";"1";"10";"V35";"1st & 10 at CU35: PINION kickoff 65 yards to the GT0, touchback.";"3";"5996";"100";"13,4,100";"V";"K";"ACTIVE";
"11029";"1";"10";"H25";"1st & 10 at GT25: GEORGIA TECH drive start at 15:00.";"3";"5996";"101";"14,1,101";"H";;"ACTIVE";
"11030";"1";"10";"H25";"1st & 10 at GT25: Thomas, J. rush for 65 yards to the CU10, 1ST DOWN GT (ALEXANDER).";"3";"5996";"102";"14,2,102";"H";"R";"ACTIVE";
"11031";"1";"0";"V10";"1st & GOAL at CU10: Days, S. rush for 1 yard to the CU9 (JARRETT).";"3";"5996";"103";"14,3,103";"H";"R";"ACTIVE";
"11032";"2";"0";"V09";"2nd & GOAL at CU09: Perkins, C. rush for 4 yards to the CU5 (STEWARD).";"3";"5996";"104";"14,4,104";"H";"R";"INACTIVE";"15:00"
"11033";"2";"0";"V09";"2nd & GOAL at CU09: Perkins, C. rush for 4 yards to the CU5 (STEWARD).";"3";"5996";"104";"14,4,104";"H";"R";"ACTIVE";
"11034";"3";"0";"V05";"3rd & GOAL at CU05: Thomas, J. pass complete to Smelter, D. for 5 yards to the CU0, TOUCHDOWN, clock 12:45.";"3";"5996";"105";"14,5,105";"H";"P";"ACTIVE";
"11035";"1";"0";"V03";"1st & GOAL at CU03: Butker, H. kick attempt good.";"3";"5996";"106";"14,6,106";"H";"X";"INACTIVE";"12:45"
"11036";"1";"0";"V03";"1st & GOAL at CU03: Butker, H. kick attempt good.";"3";"5996";"106";"14,6,106";"H";"X";"ACTIVE";
"11037";"1";"0";"H35";"1st & GOAL at GT35: Butker, H. kickoff 65 yards to the CU0, touchback.";"3";"5996";"107";"14,7,107";"H";"K";"ACTIVE";
"11038";"1";"10";"V25";"1st & 10 at CU25: CLEMSON drive start at 12:45.";"3";"5996";"108";"15,1,108";"V";;"ACTIVE";
"11039";"1";"10";"V25";"1st & 10 at CU25: STOUDT pass intercepted by White, D. at the CU44, White, D. return 0 yards to the CU44.";"3";"5996";"109";"15,2,109";"V";"P";"ACTIVE";
"11040";"1";"10";"V44";"1st & 10 at CU44: GEORGIA TECH drive start at 12:38.";"3";"5996";"110";"16,1,110";"H";;"ACTIVE";
"11041";"1";"10";"V44";"1st & 10 at CU44: Days, S. rush for 4 yards to the CU40 (O'DANIEL;STEWARD).";"3";"5996";"111";"16,2,111";"H";"R";"ACTIVE";
"11042";"2";"6";"V40";"2nd & 6 at CU40: Days, S. rush for 22 yards to the CU18, 1ST DOWN GT (R. SMITH).";"3";"5996";"112";"16,3,112";"H";"R";"ACTIVE";
"11043";"1";"10";"V18";"1st & 10 at CU18: Thomas, J. rush for 1 yard to the CU17 (O'DANIEL).";"3";"5996";"113";"16,4,113";"H";"R";"ACTIVE";
"11044";"2";"9";"V17";"2nd & 9 at CU17: Days, S. rush for 5 yards to the CU12 (O'DANIEL).";"3";"5996";"114";"16,5,114";"H";"R";"ACTIVE";
"11045";"3";"4";"V12";"3rd & 4 at CU12: Days, S. rush for 2 yards to the CU10 (ANTHONY;READER).";"3";"5996";"115";"16,6,115";"H";"R";"ACTIVE";
"11046";"4";"2";"V10";"4th & 2 at CU10: PENALTY GT delay of game (Thomas, J.) 5 yards to the CU15.";"3";"5996";"116";"16,7,116";"H";"E";"ACTIVE";
"11047";"4";"7";"V15";"4th & 7 at CU15: Butker, H. field goal attempt from 32 GOOD, clock 09:14.";"3";"5996";"117";"16,8,117";"H";"F";"ACTIVE";
"11048";"1";"0";"H35";"1st & GOAL at GT35: Butker, H. kickoff 64 yards to the CU1, GREEN return 29 yards to the CU30 (Austin, Law.).";"3";"5996";"118";"16,9,118";"H";"K";"ACTIVE";
"11049";"1";"10";"V30";"1st & 10 at CU30: CLEMSON drive start at 09:05.";"3";"5996";"119";"17,1,119";"V";;"ACTIVE";
"11050";"1";"10";"V30";"1st & 10 at CU30: STOUDT pass complete to SCOTT for 7 yards to the CU37 (Nealy, Q.;White, D.).";"3";"5996";"120";"17,2,120";"V";"P";"ACTIVE";
"11051";"2";"3";"V37";"2nd & 3 at CU37: GALLMAN rush for 3 yards to the CU40, 1ST DOWN CU (Freeman, K.).";"3";"5996";"121";"17,3,121";"V";"R";"ACTIVE";
"11052";"1";"10";"V40";"1st & 10 at CU40: STOUDT pass complete to SCOTT for 8 yards to the CU48 (Milton, C.).";"3";"5996";"122";"17,4,122";"V";"P";"ACTIVE";
"11053";"2";"2";"V48";"2nd & 2 at CU48: GALLMAN rush for 34 yards to the GT18, 1ST DOWN CU (Milton, C.).";"3";"5996";"123";"17,5,123";"V";"R";"ACTIVE";
"11054";"1";"10";"H18";"1st & 10 at GT18: GALLMAN rush for 3 yards to the GT15 (Gotsis, A.;Nealy, Q.).";"3";"5996";"124";"17,6,124";"V";"R";"ACTIVE";
"11055";"2";"7";"H15";"2nd & 7 at GT15: PENALTY CU false start (WEBSTER) 6 yards to the GT21.";"3";"5996";"125";"17,7,125";"V";"E";"ACTIVE";
"11056";"2";"13";"H21";"2nd & 13 at GT21: GALLMAN rush for 7 yards to the GT14 (Davis, P.).";"3";"5996";"126";"17,8,126";"V";"R";"ACTIVE";
"11057";"3";"6";"H14";"3rd & 6 at GT14: STOUDT pass incomplete to HUMPHRIES.";"3";"5996";"127";"17,9,127";"V";"P";"ACTIVE";
"11058";"4";"6";"H14";"4th & 6 at GT14: LAKIP field goal attempt from 32 GOOD, clock 05:47.";"3";"5996";"128";"17,10,128";"V";"F";"ACTIVE";
"11059";"1";"0";"V35";"1st & GOAL at CU35: PINION kickoff 60 yards to the GT5, Golden, J. return 24 yards to the GT29 (K. JONES).";"3";"5996";"129";"17,11,129";"V";"K";"ACTIVE";
"11060";"1";"10";"H29";"1st & 10 at GT29: GEORGIA TECH drive start at 05:40.";"3";"5996";"130";"18,1,130";"H";;"ACTIVE";
"11061";"1";"10";"H29";"1st & 10 at GT29: Laskey, Z. rush for 9 yards to the GT38 (R. SMITH).";"3";"5996";"131";"18,2,131";"H";"R";"ACTIVE";
"11062";"2";"1";"H38";"2nd & 1 at GT38: Laskey, Z. rush for no gain to the GT38 (BOULWARE).";"3";"5996";"132";"18,3,132";"H";"R";"ACTIVE";
"11063";"3";"1";"H38";"3rd & 1 at GT38: Laskey, Z. rush for 3 yards to the GT41, 1ST DOWN GT (WATKINS;ANTHONY).";"3";"5996";"133";"18,4,133";"H";"R";"ACTIVE";
"11064";"1";"10";"H41";"1st & 10 at GT41: Thomas, J. pass complete to Smelter, D. for 19 yards to the CU40, 1ST DOWN GT.";"3";"5996";"134";"18,5,134";"H";"P";"ACTIVE";
"11065";"1";"10";"V40";"1st & 10 at CU40: Laskey, Z. rush for 1 yard to the CU39, fumble forced by BOULWARE, fumble by Laskey, Z. recovered by CU R. SMITH at CU39.";"3";"5996";"135";"18,6,135";"H";"R";"ACTIVE";
"11066";"1";"10";"V39";"1st & 10 at CU39: CLEMSON drive start at 03:04.";"3";"5996";"136";"19,1,136";"V";;"ACTIVE";
"11067";"1";"10";"V39";"1st & 10 at CU39: SCOTT rush for 7 yards to the CU46 (Golden, J.).";"3";"5996";"137";"19,2,137";"V";"R";"ACTIVE";
"11068";"2";"3";"V46";"2nd & 3 at CU46: GALLMAN rush for 4 yards to the 50 yardline, 1ST DOWN CU (Davis, P.).";"3";"5996";"138";"19,3,138";"V";"R";"ACTIVE";
"11069";"1";"10";"V50";"1st & 10 at CU50: GALLMAN rush for 1 yard to the GT49 (Nealy, Q.;Davis, P.).";"3";"5996";"139";"19,4,139";"V";"R";"ACTIVE";
"11070";"2";"9";"H49";"2nd & 9 at GT49: STOUDT pass incomplete to SCOTT.";"3";"5996";"140";"19,5,140";"V";"P";"ACTIVE";
"11071";"3";"9";"H49";"3rd & 9 at GT49: STOUDT pass intercepted by Milton, C. at the GT38, Milton, C. return 62 yards to the CU0, TOUCHDOWN, clock 01:23.";"3";"5996";"141";"19,6,141";"V";"P";"ACTIVE";
"11072";"1";"0";"V03";"1st & GOAL at CU03: Thomas, J. rush attempt failed.";"3";"5996";"142";"20,1,142";"H";"X";"ACTIVE";
"11073";"1";"0";"H35";"1st & GOAL at GT35: Butker, H. kickoff 65 yards to the CU0, touchback.";"3";"5996";"143";"20,2,143";"H";"K";"ACTIVE";
"11074";"1";"10";"V25";"1st & 10 at CU25: CLEMSON drive start at 01:23.";"3";"5996";"144";"21,1,144";"V";;"ACTIVE";
"11075";"1";"10";"V25";"1st & 10 at CU25: DAVIDSON rush for 2 yards to the CU27 (Simmons, A.).";"3";"5996";"145";"21,2,145";"V";"R";"ACTIVE";
"11076";"2";"8";"V27";"2nd & 8 at CU27: SCHUESSLER rush for 3 yards to the CU30 (Davis, P.).";"3";"5996";"147";"21,3,147";"V";"R";"ACTIVE";
"11077";"3";"5";"V30";"3rd & 5 at CU30: SCHUESSLER pass complete to LEGGETT for 8 yards to the CU38, 1ST DOWN CU (Smith, D.).";"3";"5996";"148";"21,4,148";"V";"P";"ACTIVE";
"11078";"1";"10";"V38";"1st & 10 at CU38: Start of 4th quarter, clock 15:00.";"4";"5996";"149";"21,5,149";"V";"#";"ACTIVE";
"11079";"1";"10";"V38";"1st & 10 at CU38: SCHUESSLER rush for 2 yards to the CU40 (Freeman, K.;Nealy, Q.).";"4";"5996";"150";"21,6,150";"V";"R";"ACTIVE";
"11080";"2";"8";"V40";"2nd & 8 at CU40: SCHUESSLER pass complete to GALLMAN for 4 yards to the CU44 (Davis, P.;White, D.).";"4";"5996";"151";"21,7,151";"V";"P";"ACTIVE";
"11081";"3";"4";"V44";"3rd & 4 at CU44: PENALTY CU false start (DAVIS) 5 yards to the CU39.";"4";"5996";"152";"21,8,152";"V";"E";"ACTIVE";
"11082";"3";"9";"V39";"3rd & 9 at CU39: SCHUESSLER sacked for loss of 9 yards to the CU30 (Davis, P.;Nealy, Q.).";"4";"5996";"153";"21,9,153";"V";"P";"ACTIVE";
"11083";"4";"18";"V30";"4th & 18 at CU30: PINION punt 39 yards to the GT31, fair catch by Golden, J..";"4";"5996";"154";"21,10,154";"V";"U";"ACTIVE";
"11084";"1";"10";"H31";"1st & 10 at GT31: GEORGIA TECH drive start at 12:49.";"4";"5996";"155";"22,1,155";"H";;"ACTIVE";
"11085";"1";"10";"H31";"1st & 10 at GT31: Days, S. rush for 4 yards to the GT35 (LAWSON;J. WATSON).";"4";"5996";"156";"22,2,156";"H";"R";"ACTIVE";
"11086";"2";"6";"H35";"2nd & 6 at GT35: Thomas, J. pass complete to Smelter, D. for 18 yards to the CU47, 1ST DOWN GT.";"4";"5996";"157";"22,3,157";"H";"P";"ACTIVE";
"11087";"1";"10";"V47";"1st & 10 at CU47: Andrews, D. rush for 30 yards to the CU17, 1ST DOWN GT (R. SMITH).";"4";"5996";"158";"22,4,158";"H";"R";"ACTIVE";
"11088";"1";"10";"V17";"1st & 10 at CU17: Timeout Georgia Tech, clock 10:50.";"4";"5996";"159";"22,5,159";"H";"#";"ACTIVE";
